id,sentence,aspect,aspect_token,label,label_text
225,quần lỗi. mặc lên mới biết buồn rất đường may đẹp vải tốt nói chung lànok. ck mình hơi mập mặc lên không đẹp lắm. phù hợp các bạn cao gầy,gia_cong,ường may đẹp,2,positive
225,quần lỗi. mặc lên mới biết buồn rất đường may đẹp vải tốt nói chung lànok. ck mình hơi mập mặc lên không đẹp lắm. phù hợp các bạn cao gầy,chat_lieu, vải tốt ,2,positive
225,quần lỗi. mặc lên mới biết buồn rất đường may đẹp vải tốt nói chung lànok. ck mình hơi mập mặc lên không đẹp lắm. phù hợp các bạn cao gầy,kieu_dang,ck mình hơi mập mặc lên không đẹp lắm. phù hợp các bạn cao gầy,0,negative
226,"mua quần ống rộng, cũng.mong ước các kiểu lúc hàng về thất vọng tràn bờ đê, quần như cái quần tây bth ống quần còn ôm.chân nửa thấy đánh giá ổn nên mua mà giờ vậy cũng kb nói sao, nch vải thì tốt tạm đánh giá 4 sao cho việc vải ổn",kieu_dang, quần như cái quần tây bth ống quần còn ôm,0,negative
226,"mua quần ống rộng, cũng.mong ước các kiểu lúc hàng về thất vọng tràn bờ đê, quần như cái quần tây bth ống quần còn ôm.chân nửa thấy đánh giá ổn nên mua mà giờ vậy cũng kb nói sao, nch vải thì tốt tạm đánh giá 4 sao cho việc vải ổn",chat_lieu, vải thì tốt,2,positive
227,"đường may kém, nhưng cửa hàng bảo do mình mông to rất nên bị rạch vậy mặc dù quần rộng . cửa hàng bán quần áo mà lật mặt nhanh hơn bánh tráng nướng 😂😂 còn xúc phạm ng ta đòi tiền cửa hàng nữa.",gia_cong,đường may kém,0,negative
227,"đường may kém, nhưng cửa hàng bảo do mình mông to rất nên bị rạch vậy mặc dù quần rộng . cửa hàng bán quần áo mà lật mặt nhanh hơn bánh tráng nướng 😂😂 còn xúc phạm ng ta đòi tiền cửa hàng nữa.",kich_co, quần rộng,0,negative
227,"đường may kém, nhưng cửa hàng bảo do mình mông to rất nên bị rạch vậy mặc dù quần rộng . cửa hàng bán quần áo mà lật mặt nhanh hơn bánh tráng nướng 😂😂 còn xúc phạm ng ta đòi tiền cửa hàng nữa.",uy_tin_cua_hang,cửa hàng bán quần áo mà lật mặt nhanh hơn bánh tráng nướng 😂😂 còn xúc phạm ng ta đòi tiền cửa hàng nữa.,0,negative
228,siêu nhiều chỉ thừa nha mọi người giật giật mà n bung ra 1 cái khéo thành loe,gia_cong,siêu nhiều chỉ thừa,0,negative
228,siêu nhiều chỉ thừa nha mọi người giật giật mà n bung ra 1 cái khéo thành loe,do_ben,giật giật mà n bung ra 1 cái khéo thành loe,0,negative
229,"cửa hàng gửi đơn quần thì nhanh, sp đẹp hợp với giá tiền cũng đặt 1 đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công 🤔 đơn quần mình đặt sau đơn áo nhé",giao_hang,cửa hàng gửi đơn quần thì nhanh,2,positive
229,"cửa hàng gửi đơn quần thì nhanh, sp đẹp hợp với giá tiền cũng đặt 1 đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công 🤔 đơn quần mình đặt sau đơn áo nhé",chat_luong, sp đẹp hợp với giá tiền ,2,positive
229,"cửa hàng gửi đơn quần thì nhanh, sp đẹp hợp với giá tiền cũng đặt 1 đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công 🤔 đơn quần mình đặt sau đơn áo nhé",giao_hang, đơn áo của cửa hàng mà hơn chục ngày rồi trên hệ thống vẫn báo lấy hàng không thành công ,0,negative
230,"mua lần đầu thì tốt nhưng mua cái t2 thì rất không có giãn, bám bụi. dù mua đúng loại cũ. chắc do săn sale được giá rẻ nên gửi hàng đểu à",chat_luong,mua lần đầu thì tốt ,2,positive
230,"mua lần đầu thì tốt nhưng mua cái t2 thì rất không có giãn, bám bụi. dù mua đúng loại cũ. chắc do săn sale được giá rẻ nên gửi hàng đểu à",chat_luong,"mua cái t2 thì rất không có giãn, bám bụi.",0,negative
231,nhiều chỉ dư túi rách hzz,gia_cong,nhiều chỉ dư túi rách,0,negative
232,"mua màu đen gửi màu ghi xám , giao hàng thì lâu ... chịu",mau_sac,"mua màu đen gửi màu ghi xám ,",0,negative
232,"mua màu đen gửi màu ghi xám , giao hàng thì lâu ... chịu",giao_hang,giao hàng thì lâu,0,negative
233,quần fom đẹp lắm ạ chất vải ổn luôn đường may chắc chắn không có chỉ thừa đáng tiền lắm ă ạ đã mua 2 lần chắc chắn lương sau sẽ mua tiếp,kieu_dang,quần fom đẹp lắm,2,positive
233,quần fom đẹp lắm ạ chất vải ổn luôn đường may chắc chắn không có chỉ thừa đáng tiền lắm ă ạ đã mua 2 lần chắc chắn lương sau sẽ mua tiếp,chat_lieu,chất vải ổn ,1,neutral
233,quần fom đẹp lắm ạ chất vải ổn luôn đường may chắc chắn không có chỉ thừa đáng tiền lắm ă ạ đã mua 2 lần chắc chắn lương sau sẽ mua tiếp,gia_cong,đường may chắc chắn không có chỉ thừa ,2,positive
233,quần fom đẹp lắm ạ chất vải ổn luôn đường may chắc chắn không có chỉ thừa đáng tiền lắm ă ạ đã mua 2 lần chắc chắn lương sau sẽ mua tiếp,gia_ca, đáng tiền lắm ,2,positive
234,hàng kém chất lượng,chat_luong,hàng kém chất lượng,0,negative
235,vải thì đẹp nhưng đường may xấu rất giao hàng nhanh ncl tạm được,chat_lieu,vải thì đẹp,2,positive
235,vải thì đẹp nhưng đường may xấu rất giao hàng nhanh ncl tạm được,gia_cong, đường may xấu ,0,negative
235,vải thì đẹp nhưng đường may xấu rất giao hàng nhanh ncl tạm được,giao_hang, giao hàng nhanh,2,positive
236,"mình đặt từ 31 12. và đến 8 1 cửa hàng mới gửi hàng. sn người yêu mình 7 1 ntin cho cửa hàng thì cửa hàng bảo nhiều đơn rất mình thông cảm. không biết nhiều tới mức nào mà 8 ngày mới đóng gói để trả hàng cho mình quần thì nhiều chỉ thừa, còn lại ổn, chả biết mặc không vừa cửa hàng có cho đổi không hay lại dỗi khách 😂",giao_hang,mình đặt từ 31 12. và đến 8 1 cửa hàng mới gửi hàng,0,negative
236,"mình đặt từ 31 12. và đến 8 1 cửa hàng mới gửi hàng. sn người yêu mình 7 1 ntin cho cửa hàng thì cửa hàng bảo nhiều đơn rất mình thông cảm. không biết nhiều tới mức nào mà 8 ngày mới đóng gói để trả hàng cho mình quần thì nhiều chỉ thừa, còn lại ổn, chả biết mặc không vừa cửa hàng có cho đổi không hay lại dỗi khách 😂",gia_cong,quần thì nhiều chỉ thừa,0,negative
237,yêu cầu trả hàng hoàn tiền mà soop không lm theo hàng mới mua về giặt đã xù lông tốn tiền,uy_tin_cua_hang,yêu cầu trả hàng hoàn tiền mà soop không lm the,0,negative
237,yêu cầu trả hàng hoàn tiền mà soop không lm theo hàng mới mua về giặt đã xù lông tốn tiền,do_ben,mua về giặt đã xù lông,0,negative
238,cửa hàng gửi quần cũ nhiều chỉ thừa túi quần thì chỗ khâu chỗ không 🙂,gia_cong, quần cũ nhiều chỉ thừa túi quần thì chỗ khâu chỗ không,0,negative
239,"giao hàng nhanh,chất liệu vải mềm không đứng from,kiểu như thun với rất nhung á,from xấu nói chung giá này thì cũng không tới nỗi bức xúc nhưng chắc tướng ai đẹp lắm mua về đi sửa lại mặc chắc đẹp",giao_hang,giao hàng nhanh,2,positive
239,"giao hàng nhanh,chất liệu vải mềm không đứng from,kiểu như thun với rất nhung á,from xấu nói chung giá này thì cũng không tới nỗi bức xúc nhưng chắc tướng ai đẹp lắm mua về đi sửa lại mặc chắc đẹp",chat_lieu,",chất liệu vải mềm",2,positive
239,"giao hàng nhanh,chất liệu vải mềm không đứng from,kiểu như thun với rất nhung á,from xấu nói chung giá này thì cũng không tới nỗi bức xúc nhưng chắc tướng ai đẹp lắm mua về đi sửa lại mặc chắc đẹp",kieu_dang," không đứng from, ,from xấu",0,negative
240,lừa dối lấy kích cỡ 26 dán lên quần kích cỡ 28 r giao cho khách,uy_tin_cua_hang,lừa dối lấy kích cỡ 26 dán lên quần kích cỡ 28,0,negative
241,"mặc cà giặt đúng 1 lần xù luôn, tiền nào của nấy",do_ben,giặt đúng 1 lần xù luôn,0,negative
242,quần mặc tạm được mình mua 2 lần còng 1 kích cỡ 2 kích cỡ khác nhau quần trc thì cạp có vấn đề quần sau thì rộng. có nhờ cắt gấu nhưng không cắt.,chat_luong,quần mặc tạm được ,1,neutral
242,quần mặc tạm được mình mua 2 lần còng 1 kích cỡ 2 kích cỡ khác nhau quần trc thì cạp có vấn đề quần sau thì rộng. có nhờ cắt gấu nhưng không cắt.,kich_co,quần trc thì cạp có vấn đề quần sau thì rộng,0,negative
243,quần mua lần 1 thấy tốt .mua lần 2 dáng với vải xấu .giao hàng lâu,chat_luong,quần mua lần 1 thấy tốt,2,positive
243,quần mua lần 1 thấy tốt .mua lần 2 dáng với vải xấu .giao hàng lâu,kieu_dang,mua lần 2 dáng với vải xấu,0,negative
243,quần mua lần 1 thấy tốt .mua lần 2 dáng với vải xấu .giao hàng lâu,chat_lieu,mua lần 2 dáng với vải xấu,0,negative
243,quần mua lần 1 thấy tốt .mua lần 2 dáng với vải xấu .giao hàng lâu,giao_hang,giao hàng lâu,0,negative
244,mua mấy lần truớc tốt nhưng lần này thất vọng rất ạ. chỉ thừa nhiều không ns đường may cũng rất lệch ạ.,chat_luong,mua mấy lần truớc tốt ,2,positive
244,mua mấy lần truớc tốt nhưng lần này thất vọng rất ạ. chỉ thừa nhiều không ns đường may cũng rất lệch ạ.,gia_cong,chỉ thừa nhiều không ns đường may cũng rất lệch ,0,negative
245,thái độ phục vụ kém . đã inbox riêng cho cửa hàng mà không có phản hồi,cham_soc_khach_hang,thái độ phục vụ kém . đã inbox riêng cho cửa hàng mà không có phản hồi,0,negative
246,"cái đầu tiên mua tốt , qua cái thứ 2 thì rất nhăn như cái nùi giẻ , khuy quần thì cắt ra sẳn ... y như lấy hàng đỗi trả khách trước đem giao cho mình .",chat_luong,cái đầu tiên mua tốt,2,positive
246,"cái đầu tiên mua tốt , qua cái thứ 2 thì rất nhăn như cái nùi giẻ , khuy quần thì cắt ra sẳn ... y như lấy hàng đỗi trả khách trước đem giao cho mình .",gia_cong,"cái thứ 2 thì rất nhăn như cái nùi giẻ , khuy quần thì cắt ra sẳn",0,negative
247,"quần rất dài, mà nói quần baggy cũng chịu kích cỡ 33, vấn đề này bỏ qua cũng được đã vậy mông quần nguyên 1 đường rạch dài, chắc giặt cái là rách luôn, gần tết gặp nhận quần vậy bó tay lun",kich_co,"quần rất dài,",0,negative
247,"quần rất dài, mà nói quần baggy cũng chịu kích cỡ 33, vấn đề này bỏ qua cũng được đã vậy mông quần nguyên 1 đường rạch dài, chắc giặt cái là rách luôn, gần tết gặp nhận quần vậy bó tay lun",gia_cong,mông quần nguyên 1 đường rạch dài,0,negative
247,"quần rất dài, mà nói quần baggy cũng chịu kích cỡ 33, vấn đề này bỏ qua cũng được đã vậy mông quần nguyên 1 đường rạch dài, chắc giặt cái là rách luôn, gần tết gặp nhận quần vậy bó tay lun",do_ben,giặt cái là rách luôn,0,negative
248,"chưa nhận được hàng mà app báo nhận hàng rồi có báo lại cửa hàng nhưng cửa hàng không giải quyết cảm thấy hơi buồn vì công săn sale lại không được sản phẩm chờ từ 8.8 tới bây giờ, thất vọng....",uy_tin_cua_hang,chưa nhận được hàng mà app báo nhận hàng rồi có báo lại cửa hàng nhưng cửa hàng không giải quy,0,negative
249,hàng đẹp tốt nha vải hơi mỏng xíu hưng phù hợp giá tiền nhưng khuy cái nút đã bị cắt trước nên không pk có phải là hàng trả lại r bán cho mình không,chat_luong,hàng đẹp tốt,2,positive
249,hàng đẹp tốt nha vải hơi mỏng xíu hưng phù hợp giá tiền nhưng khuy cái nút đã bị cắt trước nên không pk có phải là hàng trả lại r bán cho mình không,chat_lieu,vải hơi mỏng xíu hưng phù hợp giá tiền,1,neutral
250,"chất liêu tốt nhưng dùng vài ngày thì bung chỉ, biết giữ tốt là được",chat_lieu,chất liêu tốt,2,positive
250,"chất liêu tốt nhưng dùng vài ngày thì bung chỉ, biết giữ tốt là được",do_ben,dùng vài ngày thì bung chỉ,0,negative
251,mua lần 1 quần tốt mua lần 2 quần bị rách đáy nhỏ và túi quần sau ngắn hơn nhiều so với quần mua lần 1,chat_luong,ua lần 1 quần tốt,2,positive
251,mua lần 1 quần tốt mua lần 2 quần bị rách đáy nhỏ và túi quần sau ngắn hơn nhiều so với quần mua lần 1,gia_cong,mua lần 2 quần bị rách đáy nhỏ và túi quần sau ngắn hơn nhiều so với quần mua lần 1,0,negative
252,"quần phần lưng rộng lắm mn,m7 48kg mặc không vừa,thất vọng size26",kich_co,"quần phần lưng rộng lắm mn,m7 48kg mặc không vừa",0,negative
