id,sentence,aspect,aspect_token,label,label_text,input_text,label_id
585,"vừa kiểu dáng nhưng độ hoàn thiện xấu dư vải thừa ở hẳn cái vùng không nên thừa nhất làm mình phải cắt, và sau khi mặc chưa được hai tuần thì tét hẳn một lỗ như trên hình",gia_cong, độ hoàn thiện xấu dư vải thừa ở hẳn cái vùng không nên thừa ,0,negative,"vừa kiểu dáng nhưng độ hoàn thiện xấu dư vải thừa ở hẳn cái vùng không nên thừa nhất làm mình phải cắt, và sau khi mặc chưa được hai tuần thì tét hẳn một lỗ như trên hình [SEP] đường may gia công chỉ may",0
303,"cửa hàng làm ăn kiểu gì kì cục nghĩ sao đi giao quần đã mặt rồi cho khách. quần này mình đặt dùm nên lúc khui hàng mình cũng tin tưởng cửa hàng nên cũng không quay lại, làm mất mặt thật sự.",uy_tin_cua_hang,cửa hàng làm ăn kiểu gì kì cục nghĩ sao đi giao quần đã mặt rồi cho khách,0,negative,"cửa hàng làm ăn kiểu gì kì cục nghĩ sao đi giao quần đã mặt rồi cho khách. quần này mình đặt dùm nên lúc khui hàng mình cũng tin tưởng cửa hàng nên cũng không quay lại, làm mất mặt thật sự. [SEP] uy tín shop cửa hàng đáng tin",0
678,"chất liệu và đường kim mũi chỉ rất cẩn thận, không nghĩ lại đẹp như vậy giáo hàng rất nhanh có 1 ngày là đã nhận được hàg rồi . lần sau nhất định sẽ ủng hộ cửa hàng",chat_lieu,"chất liệu và đường kim mũi chỉ rất cẩn thận, không nghĩ lại đẹp như vậy",2,positive,"chất liệu và đường kim mũi chỉ rất cẩn thận, không nghĩ lại đẹp như vậy giáo hàng rất nhanh có 1 ngày là đã nhận được hàg rồi . lần sau nhất định sẽ ủng hộ cửa hàng [SEP] vải chất liệu vải thun cotton jean kaki",2
19,vải dày dặn chất vải trông hơi già bạn giống của mấy bác u50 ......,kieu_dang,chất vải trông hơi già bạn giống của mấy bác u50 ......,0,negative,vải dày dặn chất vải trông hơi già bạn giống của mấy bác u50 ...... [SEP] kiểu dáng form thiết kế mẫu,0
270,hàng xấu mặc không được luôn nha mọi người 🥲,chat_luong,hàng xấu mặc không được,0,negative,hàng xấu mặc không được luôn nha mọi người 🥲 [SEP] chất lượng tốt xấu thất vọng hài lòng,0
190,giao sai kích cỡ mà nhắn còn cải r nhắn được tí cũng im ru,cham_soc_khach_hang,nhắn còn cải r nhắn được tí cũng im ru,0,negative,giao sai kích cỡ mà nhắn còn cải r nhắn được tí cũng im ru [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ,0
662,"vải ổn, nhiều chỉ thừa, cửa hàng tư vấn mình kích cỡ 29 mà mình mặc rộng mình lại phải mang nhà may sửa họ còn bảo quần như quần ông già",chat_lieu,vải ổn,1,neutral,"vải ổn, nhiều chỉ thừa, cửa hàng tư vấn mình kích cỡ 29 mà mình mặc rộng mình lại phải mang nhà may sửa họ còn bảo quần như quần ông già [SEP] vải chất liệu vải thun cotton jean kaki",1
294,quần đẹp lắm may chỉnh chu tỉ mỉ. mình mua bên cửa hàng đây là cái quần thứ 4 rồi. điểm trừ của lần này là eo rộng hơn 3 lần trước mình phải đi bóp eo 🥲,gia_cong,may chỉnh chu tỉ mỉ.,2,positive,quần đẹp lắm may chỉnh chu tỉ mỉ. mình mua bên cửa hàng đây là cái quần thứ 4 rồi. điểm trừ của lần này là eo rộng hơn 3 lần trước mình phải đi bóp eo 🥲 [SEP] đường may gia công chỉ may,2
537,quần rởm giao hàng chậm,giao_hang, giao hàng chậm,0,negative,quần rởm giao hàng chậm [SEP] ship giao hàng vận chuyển giao lâu,0
226,"mua quần ống rộng, cũng.mong ước các kiểu lúc hàng về thất vọng tràn bờ đê, quần như cái quần tây bth ống quần còn ôm.chân nửa thấy đánh giá ổn nên mua mà giờ vậy cũng kb nói sao, nch vải thì tốt tạm đánh giá 4 sao cho việc vải ổn",chat_lieu, vải thì tốt,2,positive,"mua quần ống rộng, cũng.mong ước các kiểu lúc hàng về thất vọng tràn bờ đê, quần như cái quần tây bth ống quần còn ôm.chân nửa thấy đánh giá ổn nên mua mà giờ vậy cũng kb nói sao, nch vải thì tốt tạm đánh giá 4 sao cho việc vải ổn [SEP] vải chất liệu vải thun cotton jean kaki",2
22,hàng đẹp nhưng mua 2 quần kích cỡ 33 như nhau nhưng ống quần lệch 4cm bụng lệch nhau 3cm,gia_cong, ống quần lệch 4cm bụng lệch nhau 3cm,0,negative,hàng đẹp nhưng mua 2 quần kích cỡ 33 như nhau nhưng ống quần lệch 4cm bụng lệch nhau 3cm [SEP] đường may gia công chỉ may,0
479,quần đẹp vải mịn nhưng bị lỗi không có cúc. đặt kích cỡ 30 hơi bị rộng bụng,chat_luong,quần đẹp,2,positive,quần đẹp vải mịn nhưng bị lỗi không có cúc. đặt kích cỡ 30 hơi bị rộng bụng [SEP] chất lượng tốt xấu thất vọng hài lòng,2
459,quần bagy nhìn kiểu dáng dáng ổn nhưng đối với mình thì chưa ưng lắm quần co giãn tốt 1 điều khiến mình đánh giá 3s là do quần giao tới 2 cái thì 1 cái bị lỗi quần may bị lỗi khâu 1 phần túi trong lại không sài được phải đem ra tiệm sửa inbox cửa hàng bảo đổi nhưng thấy mất tgian rất cửa hàng không kiểm tra kỹ chất lượng sản phẩm trước khi đóng gói chuyển cho khách hàng,gia_cong,quần may bị lỗi khâu 1 phần túi trong lại không sài được ,0,negative,quần bagy nhìn kiểu dáng dáng ổn nhưng đối với mình thì chưa ưng lắm quần co giãn tốt 1 điều khiến mình đánh giá 3s là do quần giao tới 2 cái thì 1 cái bị lỗi quần may bị lỗi khâu 1 phần túi trong lại không sài được phải đem ra tiệm sửa inbox cửa hàng bảo đổi nhưng thấy mất tgian rất cửa hàng không kiểm tra kỹ chất lượng sản phẩm trước khi đóng gói chuyển cho khách hàng [SEP] đường may gia công chỉ may,0
585,"vừa kiểu dáng nhưng độ hoàn thiện xấu dư vải thừa ở hẳn cái vùng không nên thừa nhất làm mình phải cắt, và sau khi mặc chưa được hai tuần thì tét hẳn một lỗ như trên hình",kieu_dang,vừa kiểu dáng ,1,neutral,"vừa kiểu dáng nhưng độ hoàn thiện xấu dư vải thừa ở hẳn cái vùng không nên thừa nhất làm mình phải cắt, và sau khi mặc chưa được hai tuần thì tét hẳn một lỗ như trên hình [SEP] kiểu dáng form thiết kế mẫu",1
574,gói hàng ổn quần có vài điểm lỗi cửa hàng có tấm thiệp dễ thương,gia_cong,quần có vài điểm lỗi,0,negative,gói hàng ổn quần có vài điểm lỗi cửa hàng có tấm thiệp dễ thương [SEP] đường may gia công chỉ may,0
506,"giao hàng nhanhh, đóng gói rất cẩn thận luôn, nhất là sơ mi có nhiều kẹp giữ áo. còn chất lượng thì rất là ưng luôn.",chat_luong,chất lượng thì rất là ưng luôn.,2,positive,"giao hàng nhanhh, đóng gói rất cẩn thận luôn, nhất là sơ mi có nhiều kẹp giữ áo. còn chất lượng thì rất là ưng luôn. [SEP] chất lượng tốt xấu thất vọng hài lòng",2
480,"quần  chất lượng, đẹp , vải tốt, nhưng đặt 3 giao 1 đã hoàn tiền , trước đó đã nt lưu ý nhưng vẫn nv nên khá thất vọng",dong_goi,đặt 3 giao 1,0,negative,"quần  chất lượng, đẹp , vải tốt, nhưng đặt 3 giao 1 đã hoàn tiền , trước đó đã nt lưu ý nhưng vẫn nv nên khá thất vọng [SEP] đóng gói bao bì đóng hộp",0
76,quần rách đáy,gia_cong,quần rách đáy,0,negative,quần rách đáy [SEP] đường may gia công chỉ may,0
278,"quần đẹp ạ, mặc được vài lần thì bung chỉ các thứ, chỉ may khá mỏng nên dễ bung lắm mọi người à. chắc được cái quần mặc thoải mái thôi",chat_luong,quần đẹp ạ,2,positive,"quần đẹp ạ, mặc được vài lần thì bung chỉ các thứ, chỉ may khá mỏng nên dễ bung lắm mọi người à. chắc được cái quần mặc thoải mái thôi [SEP] chất lượng tốt xấu thất vọng hài lòng",2
462,"cửa hàng giao hàng nhanh. quần tốt với giá tiền không đòi hỏi hơn. điểm trừ cho hình ảnh với quần thật không giống nhau, ở chỗ cạp quần nhìn không vừa mắt như ông già, cúc cài và khóa quần không giống ảnh. chỉ quần và ông quần rối và không chắc",chat_luong,quần tốt với giá tiền ,2,positive,"cửa hàng giao hàng nhanh. quần tốt với giá tiền không đòi hỏi hơn. điểm trừ cho hình ảnh với quần thật không giống nhau, ở chỗ cạp quần nhìn không vừa mắt như ông già, cúc cài và khóa quần không giống ảnh. chỉ quần và ông quần rối và không chắc [SEP] chất lượng tốt xấu thất vọng hài lòng",2
193,"đặt 3 lần. lần thứ nhất ổn, lần thứ 2 giao lộn kích cỡ lần thứ 3 lỗi quần",giao_hang, giao lộn kích cỡ ,0,negative,"đặt 3 lần. lần thứ nhất ổn, lần thứ 2 giao lộn kích cỡ lần thứ 3 lỗi quần [SEP] ship giao hàng vận chuyển giao lâu",0
618,"mới mặc lần đầu gập lên xuống đã đứt chỉ, mua sale giá tính ra 120k 1 quần, chất vải dày dặn màu sắc tươi, có điều đường may yếu rất nên đánh giá không cao nha",mau_sac,"màu sắc tươi,",2,positive,"mới mặc lần đầu gập lên xuống đã đứt chỉ, mua sale giá tính ra 120k 1 quần, chất vải dày dặn màu sắc tươi, có điều đường may yếu rất nên đánh giá không cao nha [SEP] màu màu sắc đậm nhạt",2
404,"mặc được tầm 10 ngày và giờ nó như cái dẻ lau,phần mông và đùi quần xù lên",do_ben,"mặc được tầm 10 ngày và giờ nó như cái dẻ lau,phần mông và đùi quần xù lên",0,negative,"mặc được tầm 10 ngày và giờ nó như cái dẻ lau,phần mông và đùi quần xù lên [SEP] độ bền bền rách bung hỏng",0
209,kích thước không đúng như mô tả,kich_co,kích thước không đúng như mô tả,0,negative,kích thước không đúng như mô tả [SEP] size kích cỡ rộng chật ngắn dài,0
466,chất lượng sản phẩm rất tuyệt vời luôn ạ nhưng cửa hàng nên khắc phục về vấn đề chỉ thừa là good job luôn,gia_cong, chỉ thừa,0,negative,chất lượng sản phẩm rất tuyệt vời luôn ạ nhưng cửa hàng nên khắc phục về vấn đề chỉ thừa là good job luôn [SEP] đường may gia công chỉ may,0
91,"sản phẩm kém chất lượng, chỉ sau 2 3 lần giặt đã bị rách và sổ chỉ. hy vọng cửa hàng cải thiện chất lượng sản phẩm hơn",do_ben, 2 3 lần giặt đã bị rách và sổ chỉ,0,negative,"sản phẩm kém chất lượng, chỉ sau 2 3 lần giặt đã bị rách và sổ chỉ. hy vọng cửa hàng cải thiện chất lượng sản phẩm hơn [SEP] độ bền bền rách bung hỏng",0
548,"mình đặt mua 1 quần tây đen và 1 sơ mi trắng cho con trai ,quần vải dày đẹp , áo sơ mi trắng thì đường may xấu ,nách áo trước thì 2 đường may không chồng lên mà nằm cách nhau ,chỉ dư nhiều và nách áo sau đường chỉ may chỗ to ,chỗ nhỏ xíu thấy rỏ ,",chat_lieu,quần vải dày đẹp,2,positive,"mình đặt mua 1 quần tây đen và 1 sơ mi trắng cho con trai ,quần vải dày đẹp , áo sơ mi trắng thì đường may xấu ,nách áo trước thì 2 đường may không chồng lên mà nằm cách nhau ,chỉ dư nhiều và nách áo sau đường chỉ may chỗ to ,chỗ nhỏ xíu thấy rỏ , [SEP] vải chất liệu vải thun cotton jean kaki",2
552,mua tặng mà chỉ may với chỉ thừa ẩu rất mặc dù đã nhắc cửa hàng kiểm tra trước khi gửi 🥺,gia_cong,hỉ may với chỉ thừa ẩu,0,negative,mua tặng mà chỉ may với chỉ thừa ẩu rất mặc dù đã nhắc cửa hàng kiểm tra trước khi gửi 🥺 [SEP] đường may gia công chỉ may,0
235,vải thì đẹp nhưng đường may xấu rất giao hàng nhanh ncl tạm được,gia_cong, đường may xấu ,0,negative,vải thì đẹp nhưng đường may xấu rất giao hàng nhanh ncl tạm được [SEP] đường may gia công chỉ may,0
605,"đường may chuẩn , ít chỉ thừa , chất liệu ổn, tuy nhiên màu không được sáng như trong live , màu hơi tối. cửa hàng tư vấn kích cỡ đúng",mau_sac," màu không được sáng như trong live , màu hơi tối.",0,negative,"đường may chuẩn , ít chỉ thừa , chất liệu ổn, tuy nhiên màu không được sáng như trong live , màu hơi tối. cửa hàng tư vấn kích cỡ đúng [SEP] màu màu sắc đậm nhạt",0
355,đơn hàng bị mở toe toét không biết mình nhận hàng có phải chuẩn không nữa. chỉ thừa rất nhiều. lúc nhận được hàng là mình đang ngoài đường nhận được ngay luôn và thấy như clip.,gia_cong,chỉ thừa rất nhiều,0,negative,đơn hàng bị mở toe toét không biết mình nhận hàng có phải chuẩn không nữa. chỉ thừa rất nhiều. lúc nhận được hàng là mình đang ngoài đường nhận được ngay luôn và thấy như clip. [SEP] đường may gia công chỉ may,0
95,cửa hàng bảo đặt 2sp cửa hàng tặng hộp. nhưng giao hàng tới hộp không có nhưng túi thì đồ thì bị dính đất kiểu như nước mưa bùn đất bắn lên. mình mua tặng bạn mà cuối cùng phải đi mua túi khác để bỏ đồ vào.,giao_hang, giao hàng tới hộp không có nhưng túi thì đồ thì bị dính đất kiểu như nước mưa bùn đất bắn lên,0,negative,cửa hàng bảo đặt 2sp cửa hàng tặng hộp. nhưng giao hàng tới hộp không có nhưng túi thì đồ thì bị dính đất kiểu như nước mưa bùn đất bắn lên. mình mua tặng bạn mà cuối cùng phải đi mua túi khác để bỏ đồ vào. [SEP] ship giao hàng vận chuyển giao lâu,0
272,"cửa hàng này lì kinh khủng, lần 1 mua 2 cái 1xám 1 đen , thanh toán trước mà chỉ giao 1 đen, phản hồi thì mới trả lại tiền chứ cửa hàng im ru nếu không báo chắc cửa hàng cũng im luôn nhưng thấy hàng tốt nên xí xoá cho cửa hàng bỏ qua cho cửa hàng mua thêm 1 lần nữa. thì lần 2 mua xám vì lần 1 giao thiếu vậy mà lần 2 tiếp tục giao đen, cũng im ru không báo khách là hết hàng hết kích cỡ hay là như thế nào. cứ im im mà gửi thôi. cho 1 sao cho đáng đời. tết nhất mà soa làm bực mình ghê",cham_soc_khach_hang, phản hồi thì mới trả lại tiền chứ cửa hàng im ru nếu không báo chắc cửa hàng cũng im luôn ,0,negative,"cửa hàng này lì kinh khủng, lần 1 mua 2 cái 1xám 1 đen , thanh toán trước mà chỉ giao 1 đen, phản hồi thì mới trả lại tiền chứ cửa hàng im ru nếu không báo chắc cửa hàng cũng im luôn nhưng thấy hàng tốt nên xí xoá cho cửa hàng bỏ qua cho cửa hàng mua thêm 1 lần nữa. thì lần 2 mua xám vì lần 1 giao thiếu vậy mà lần 2 tiếp tục giao đen, cũng im ru không báo khách là hết hàng hết kích cỡ hay là như thế nào. cứ im im mà gửi thôi. cho 1 sao cho đáng đời. tết nhất mà soa làm bực mình ghê [SEP] chăm sóc khách hàng tư vấn phản hồi rep tin nhắn hỗ trợ",0
